"Wavelength","2103 3","2104 3","2106 3","2108 3","2111 3","2113 3","2116 3","2117 3","2118 3","2120 3","2121 3","2123 3","2125 3","2126 3","2127 3","2133 3","2134 3","2135 3","2141 3","2145 3","2151 3","2152 3","2155 3","2157 3","2159 3","2160 3","2161 3","2162 3","2166 3","2167 3","2168 3","2170 3","2174 3","2178 3","2180 3","2181 3","2183 3","2184 3","2187 3","2188 3","2191 3","2192 3","2194 3","2195 3","2196 3","2197 3","2203 3","2208 3","2209 3","2210 3","2213 3","2214 3","2215 3","2216 3","2221 3","2222 3","2224 3","2226 3","2227 3","2230 3","2231 3","2233 3","2235 3","2236 3","2239 3","2241 3","2242 3","2246 3","2252 3","2254 3","2255 3","2257 3","2262 3","2263 3","2265 3","2271 3","2275 3","2276 3","2280 3","2285 3","2297 3","2298 3","2301 3","2307 3","2314 3","2318 3"
"370","0.04327999","0.04233876","0.03821349","0.03940364","0.03764441","0.03109647","0.03624714","0.03774878","0.03972233","0.04433588","0.04864596","0.03743656","0.04023835","0.03529498","0.04171829","0.04332806","0.03895429","0.03941554","0.03578946","0.03682955","0.05119141","0.03862299","0.04089829","0.03516758","0.03619740","0.03696533","0.03985437","0.04069477","0.04463715","0.03679250","0.04042228","0.04379846","0.05245017","0.04164845","0.03679953","0.04342826","0.03476225","0.04769555","0.04475515","0.03463201","0.04434035","0.04197651","0.03874626","0.04417345","0.03806054","0.04383055","0.04325792","0.03318653","0.04269017","0.04028003","0.04431359","0.03432767","0.03549892","0.03173914","0.03102878","0.04680906","0.03278533","0.03851545","0.03923256","0.03236360","0.03798253","0.03750251","0.03938046","0.03531157","0.03977447","0.04367639","0.02899139","0.04042983","0.04312907","0.03859632","0.03517837","0.04099653","0.03922127","0.04358344","0.04429316","0.03719169","0.02654885","0.04246467","0.03384999","0.02356531","0.03521822","0.03424971","0.03791626","0.03097501","0.03488622","0.03238543"
"371","0.04415053","0.04290596","0.04004080","0.03917977","0.03956794","0.03186314","0.03734525","0.03901542","0.04089820","0.04527597","0.04997790","0.03877606","0.04154721","0.03747579","0.04271056","0.04395264","0.03992371","0.04101361","0.03712410","0.03750155","0.05333884","0.03946804","0.04226587","0.03591251","0.03764224","0.03860929","0.04137877","0.04164291","0.04521716","0.03828943","0.04246813","0.04492304","0.05250818","0.04276466","0.03744039","0.04488112","0.03649341","0.04903556","0.04607778","0.03564029","0.04544377","0.04312075","0.03974435","0.04617523","0.03950223","0.04476319","0.04472183","0.03520741","0.04344264","0.04119706","0.04558333","0.03607693","0.03682222","0.03201994","0.03204338","0.04815834","0.03346179","0.03955248","0.04064528","0.03427341","0.03938466","0.03849204","0.04068284","0.03615329","0.04114573","0.04467264","0.03108977","0.04168181","0.04416350","0.03974624","0.03653653","0.04186610","0.04037591","0.04489697","0.04670424","0.03817221","0.02722070","0.04319778","0.03487688","0.02498679","0.03603019","0.03616864","0.03928075","0.03198828","0.03608941","0.03356489"
"372","0.04346028","0.04253366","0.03847790","0.03810963","0.03872212","0.03072650","0.03632741","0.03805969","0.03988123","0.04405843","0.04897852","0.03796548","0.04047680","0.03636304","0.04181360","0.04262404","0.03868820","0.03985319","0.03573059","0.03718013","0.05201118","0.03825979","0.04156148","0.03520603","0.03574999","0.03773438","0.04042381","0.04034577","0.04458922","0.03763449","0.04134017","0.04396219","0.05127973","0.04158250","0.03639766","0.04382531","0.03531576","0.04829048","0.04494870","0.03422377","0.04445495","0.04177702","0.03827916","0.04489942","0.03809487","0.04341335","0.04415913","0.03357784","0.04267820","0.04029284","0.04580755","0.03465211","0.03643301","0.03091495","0.03131468","0.04692300","0.03282994","0.03814444","0.03973088","0.03321221","0.03795904","0.03734764","0.04048154","0.03516756","0.04062374","0.04351098","0.03005824","0.04066112","0.04322047","0.03922466","0.03531990","0.04095665","0.03954074","0.04349478","0.04582278","0.03765327","0.02609808","0.04248296","0.03377660","0.02394174","0.03519583","0.03464642","0.03784057","0.03110234","0.03418385","0.03190058"
"373","0.04314906","0.04226516","0.03770456","0.03826575","0.03821513","0.03048280","0.03565223","0.03775451","0.03886771","0.04342310","0.04852962","0.03793853","0.04009684","0.03580197","0.04175461","0.04232486","0.03805304","0.03889253","0.03493698","0.03717447","0.05167490","0.03797287","0.04097565","0.03451843","0.03506284","0.03701891","0.04004796","0.03963662","0.04492785","0.03727655","0.04054327","0.04381933","0.05097323","0.04110456","0.03621436","0.04336889","0.03505492","0.04734409","0.04437776","0.03379818","0.04408387","0.04127796","0.03775490","0.04394508","0.03732984","0.04307181","0.04355838","0.03308626","0.04221077","0.04010261","0.04532861","0.03348521","0.03614509","0.03073827","0.03080986","0.04670268","0.03233439","0.03759163","0.03926605","0.03285827","0.03738816","0.03717272","0.04025800","0.03513585","0.04018800","0.04290091","0.02921573","0.04015052","0.04324995","0.03858776","0.03491125","0.04048798","0.03907968","0.04280366","0.04462576","0.03750579","0.02585971","0.04209292","0.03325693","0.02319161","0.03497504","0.03367308","0.03689181","0.03090123","0.03375644","0.03127052"
"374","0.04346727","0.04218697","0.03869277","0.03927185","0.03865339","0.03142586","0.03594567","0.03844884","0.03869853","0.04378652","0.04910922","0.03889290","0.04085997","0.03651473","0.04254912","0.04322874","0.03861572","0.03907903","0.03555126","0.03759800","0.05289379","0.03895024","0.04100543","0.03446765","0.03612316","0.03724662","0.04067160","0.04003667","0.04577971","0.03760774","0.04101100","0.04457079","0.05164829","0.04181829","0.03701420","0.04397035","0.03602838","0.04700058","0.04494974","0.03473222","0.04468356","0.04203961","0.03864184","0.04448634","0.03791307","0.04395295","0.04354088","0.03439242","0.04255478","0.04080452","0.04459916","0.03385175","0.03637010","0.03148734","0.03093491","0.04784766","0.03241136","0.03850624","0.03979221","0.03372333","0.03822835","0.03819615","0.04030092","0.03623690","0.04041674","0.04338878","0.02960973","0.04084020","0.04423790","0.03839533","0.03583598","0.04087393","0.03932850","0.04354747","0.04450742","0.03781788","0.02659429","0.04234490","0.03385214","0.02359184","0.03565688","0.03420574","0.03727168","0.03163941","0.03531503","0.03246227"
"375","0.04267432","0.04128792","0.03840091","0.03828007","0.03752913","0.03096615","0.03553270","0.03750542","0.03838880","0.04284963","0.04830945","0.03784397","0.04009897","0.03544524","0.04116612","0.04236461","0.03826596","0.03872079","0.03523616","0.03714159","0.05164695","0.03848436","0.04002642","0.03447245","0.03486076","0.03669163","0.03957508","0.03932503","0.04395571","0.03652693","0.04038186","0.04310501","0.05101078","0.04122335","0.03619598","0.04292575","0.03444819","0.04648568","0.04428152","0.03391260","0.04382399","0.04109215","0.03797931","0.04449066","0.03716107","0.04278280","0.04290384","0.03326892","0.04254842","0.03986126","0.04393650","0.03405253","0.03570561","0.03063982","0.03018052","0.04694329","0.03219831","0.03825012","0.03909544","0.03255038","0.03733156","0.03735872","0.03939051","0.03567611","0.04000255","0.04291035","0.02923853","0.04081154","0.04287570","0.03781146","0.03520860","0.04034389","0.03820862","0.04314122","0.04444609","0.03665828","0.02550050","0.04184562","0.03346989","0.02350610","0.03522200","0.03343744","0.03677936","0.03083880","0.03465431","0.03251911"
"376","0.04272342","0.04138634","0.03765679","0.03815370","0.03743337","0.03069765","0.03523881","0.03729862","0.03866140","0.04331678","0.04845294","0.03786775","0.03974849","0.03583519","0.04103030","0.04219523","0.03783347","0.03892895","0.03511320","0.03692918","0.05146892","0.03835051","0.04038849","0.03443616","0.03482544","0.03639290","0.03935499","0.03936975","0.04424703","0.03629323","0.04034973","0.04312566","0.05076391","0.04138459","0.03608606","0.04278657","0.03410041","0.04687532","0.04426004","0.03348995","0.04394694","0.04101070","0.03786754","0.04455576","0.03732584","0.04246983","0.04264621","0.03339910","0.04205469","0.03988215","0.04426895","0.03398796","0.03537743","0.03093374","0.03019208","0.04617861","0.03228287","0.03760115","0.03895347","0.03258676","0.03767389","0.03722558","0.03937233","0.03607591","0.03968258","0.04296783","0.02876926","0.04057455","0.04252844","0.03831400","0.03492957","0.04054346","0.03856954","0.04324155","0.04440817","0.03683596","0.02536008","0.04154644","0.03329990","0.02288095","0.03526431","0.03351808","0.03686444","0.03082046","0.03434391","0.03224114"
"377","0.04278672","0.04143433","0.03734325","0.03823337","0.03766173","0.03015228","0.03508427","0.03745607","0.03859053","0.04372695","0.04878161","0.03798265","0.03975295","0.03612635","0.04102828","0.04212435","0.03747710","0.03908999","0.03516212","0.03669924","0.05128415","0.03864781","0.04086928","0.03421986","0.03485540","0.03637809","0.03958449","0.03964319","0.04469006","0.03650867","0.04019025","0.04312514","0.05090884","0.04147224","0.03600794","0.04283473","0.03440250","0.04702275","0.04433719","0.03346945","0.04407160","0.04107962","0.03761383","0.04443168","0.03753429","0.04238338","0.04272643","0.03387139","0.04156048","0.04014732","0.04456397","0.03390960","0.03537651","0.03095946","0.03019029","0.04620491","0.03230739","0.03731562","0.03911397","0.03298575","0.03784147","0.03730457","0.03939383","0.03621499","0.03942798","0.04303109","0.02858356","0.03999065","0.04272735","0.03878830","0.03495575","0.04080334","0.03888086","0.04334704","0.04454245","0.03713921","0.02560510","0.04121171","0.03324475","0.02273056","0.03501762","0.03351285","0.03674668","0.03110648","0.03444307","0.03211852"
"378","0.04235375","0.04093205","0.03775514","0.03787843","0.03751345","0.02938661","0.03508305","0.03748290","0.03789675","0.04311920","0.04866639","0.03749996","0.03985460","0.03535046","0.04034249","0.04178747","0.03727255","0.03882943","0.03521285","0.03641646","0.05053514","0.03909381","0.04057934","0.03392161","0.03420848","0.03658568","0.03965169","0.03967088","0.04385710","0.03664299","0.03966514","0.04224269","0.05110843","0.04096816","0.03549377","0.04244485","0.03443516","0.04644796","0.04410805","0.03354926","0.04355523","0.04075626","0.03693787","0.04420650","0.03717373","0.04199831","0.04287164","0.03363548","0.04152261","0.03990038","0.04416821","0.03398471","0.03546196","0.02998989","0.02972474","0.04679802","0.03210229","0.03765885","0.03915244","0.03287329","0.03695665","0.03707889","0.03897325","0.03542466","0.03926155","0.04281286","0.02878189","0.03928314","0.04270353","0.03850614","0.03498883","0.04057891","0.03819595","0.04313030","0.04473341","0.03680351","0.02554502","0.04082929","0.03318901","0.02343936","0.03424161","0.03300211","0.03612387","0.03108582","0.03471890","0.03220123"
"379","0.04271577","0.04174497","0.03789488","0.03787449","0.03762654","0.03044962","0.03555213","0.03769111","0.03829411","0.04319852","0.04897548","0.03798250","0.04019468","0.03566554","0.04059715","0.04258052","0.03732776","0.03892193","0.03516010","0.03712144","0.05169614","0.03926357","0.04073911","0.03412481","0.03491997","0.03721466","0.03978811","0.04002069","0.04418939","0.03699004","0.04060353","0.04313383","0.05094575","0.04111832","0.03572562","0.04245850","0.03427644","0.04692175","0.04442514","0.03357402","0.04384574","0.04113844","0.03750675","0.04505242","0.03738756","0.04244009","0.04273071","0.03302409","0.04214045","0.03956780","0.04392225","0.03396568","0.03541016","0.03040650","0.02999220","0.04645942","0.03222961","0.03783599","0.03904041","0.03292314","0.03693623","0.03718442","0.03957545","0.03569859","0.03965175","0.04337494","0.02892713","0.03967713","0.04256290","0.03852511","0.03491110","0.04046348","0.03856023","0.04343532","0.04408280","0.03772903","0.02552585","0.04137931","0.03343131","0.02364798","0.03469753","0.03394832","0.03655256","0.03090512","0.03535013","0.03154270"
"380","0.04296042","0.04235880","0.03822738","0.03807080","0.03766464","0.03094283","0.03620663","0.03850121","0.03865319","0.04335046","0.04921545","0.03838548","0.04028583","0.03603148","0.04097622","0.04300983","0.03787194","0.03895224","0.03547775","0.03776040","0.05204069","0.03937045","0.04113975","0.03445603","0.03543495","0.03763143","0.03978335","0.04063835","0.04440870","0.03733546","0.04078940","0.04375908","0.05118227","0.04141337","0.03573911","0.04276893","0.03465289","0.04781865","0.04480214","0.03431809","0.04392183","0.04196323","0.03839454","0.04523309","0.03772131","0.04293933","0.04273367","0.03341453","0.04242083","0.03978938","0.04478383","0.03428209","0.03540946","0.03042396","0.03050170","0.04664620","0.03269402","0.03825095","0.03937626","0.03324225","0.03736419","0.03732618","0.03974269","0.03601053","0.03990485","0.04353844","0.02969843","0.03995826","0.04287176","0.03910405","0.03523914","0.04053866","0.03878558","0.04404606","0.04439131","0.03801403","0.02605441","0.04166338","0.03425212","0.02372942","0.03564466","0.03413401","0.03711086","0.03145909","0.03558253","0.03197485"
"381","0.04257461","0.04226674","0.03804679","0.03816196","0.03745605","0.03069650","0.03624604","0.03867501","0.03855994","0.04331073","0.04915048","0.03837783","0.03998667","0.03594105","0.04089041","0.04270635","0.03795215","0.03879002","0.03553171","0.03768874","0.05166198","0.03921877","0.04114392","0.03445858","0.03558534","0.03758022","0.03952319","0.04067784","0.04414801","0.03731673","0.04033484","0.04355268","0.05113777","0.04157821","0.03566609","0.04292636","0.03486907","0.04796557","0.04483371","0.03456850","0.04366082","0.04219147","0.03860510","0.04469052","0.03765817","0.04283677","0.04250936","0.03391993","0.04184903","0.04001323","0.04547441","0.03439127","0.03526921","0.03026514","0.03060317","0.04673507","0.03270335","0.03823697","0.03949063","0.03324911","0.03750024","0.03731131","0.03930071","0.03593091","0.03979573","0.04335668","0.03008830","0.03985914","0.04302443","0.03927872","0.03526662","0.04048777","0.03882393","0.04398713","0.04484760","0.03743603","0.02639729","0.04150826","0.03461923","0.02376426","0.03580561","0.03363855","0.03716255","0.03181383","0.03527906","0.03255387"
"382","0.04165520","0.04162469","0.03699905","0.03803800","0.03705922","0.03043098","0.03538164","0.03736912","0.03808390","0.04306255","0.04891825","0.03810267","0.03952386","0.03544490","0.04027137","0.04202516","0.03700966","0.03854604","0.03481206","0.03692997","0.05152624","0.03884653","0.04042041","0.03403035","0.03565791","0.03723273","0.03915701","0.03975828","0.04365310","0.03683892","0.04008366","0.04279257","0.05026750","0.04155363","0.03588341","0.04260870","0.03420885","0.04679864","0.04441892","0.03334615","0.04336103","0.04121657","0.03771873","0.04417764","0.03708147","0.04201947","0.04184811","0.03349509","0.04070664","0.03967407","0.04473575","0.03389476","0.03494952","0.03061814","0.03004932","0.04599772","0.03181841","0.03742461","0.03879375","0.03262339","0.03696690","0.03713740","0.03873736","0.03550770","0.03945316","0.04331823","0.02919499","0.03964823","0.04245990","0.03842977","0.03446187","0.04010461","0.03896346","0.04276946","0.04435725","0.03663655","0.02587504","0.04125367","0.03373707","0.02382436","0.03453270","0.03334226","0.03659926","0.03105589","0.03478192","0.03206103"
"383","0.04226573","0.04176667","0.03790897","0.03880077","0.03724174","0.03114097","0.03619594","0.03794119","0.03827228","0.04324123","0.04996246","0.03865141","0.04008436","0.03632210","0.04102433","0.04259514","0.03800541","0.03896659","0.03497095","0.03759952","0.05187037","0.03987708","0.04060485","0.03471763","0.03575272","0.03789586","0.03979093","0.04071159","0.04454378","0.03712853","0.04029146","0.04305628","0.05081406","0.04195046","0.03620901","0.04257942","0.03402438","0.04722041","0.04462724","0.03365890","0.04379519","0.04138746","0.03780437","0.04520350","0.03777181","0.04250691","0.04243280","0.03420079","0.04178747","0.04013078","0.04504159","0.03456283","0.03563848","0.03123320","0.03060419","0.04638774","0.03233894","0.03824803","0.03897913","0.03331015","0.03765983","0.03745317","0.03935851","0.03602242","0.03972662","0.04386346","0.02903382","0.04042913","0.04265481","0.03946593","0.03491030","0.04031667","0.03930747","0.04312389","0.04473899","0.03724037","0.02601125","0.04179006","0.03375427","0.02426333","0.03465971","0.03389955","0.03716274","0.03121592","0.03534814","0.03253249"
"384","0.04274870","0.04219138","0.03848135","0.03905129","0.03758226","0.03166888","0.03692408","0.03865039","0.03855978","0.04337207","0.05025863","0.03915598","0.04038652","0.03670820","0.04131056","0.04293616","0.03840963","0.03930298","0.03559380","0.03833615","0.05230991","0.04062408","0.04133654","0.03527268","0.03607748","0.03822400","0.04034165","0.04123827","0.04506024","0.03730111","0.04055942","0.04339740","0.05123475","0.04219929","0.03615451","0.04294844","0.03439127","0.04769874","0.04480023","0.03419631","0.04397406","0.04219503","0.03835939","0.04592148","0.03802166","0.04286547","0.04294315","0.03436388","0.04228184","0.04050673","0.04507868","0.03461912","0.03611398","0.03131041","0.03106054","0.04681089","0.03280327","0.03884638","0.03931018","0.03370716","0.03784758","0.03799013","0.03959186","0.03639680","0.03985455","0.04408357","0.02938905","0.04091521","0.04277860","0.03997228","0.03535585","0.04072247","0.03948176","0.04330007","0.04525621","0.03792236","0.02600411","0.04216008","0.03416391","0.02448711","0.03501328","0.03449578","0.03756543","0.03162738","0.03607730","0.03260594"
"385","0.04262290","0.04252538","0.03807870","0.03877393","0.03777896","0.03159960","0.03694967","0.03874806","0.03866117","0.04345270","0.04974547","0.03926975","0.04034445","0.03642167","0.04100212","0.04272779","0.03797568","0.03926010","0.03608826","0.03866834","0.05270491","0.04096123","0.04188561","0.03523057","0.03628379","0.03824745","0.04032706","0.04099123","0.04478438","0.03722828","0.04086921","0.04340025","0.05110435","0.04228067","0.03585776","0.04325194","0.03485235","0.04774936","0.04475836","0.03435573","0.04377966","0.04285081","0.03874309","0.04611422","0.03766133","0.04272890","0.04302433","0.03403334","0.04178424","0.04049036","0.04499268","0.03419305","0.03600942","0.03095046","0.03101806","0.04682334","0.03280412","0.03869008","0.03959068","0.03347594","0.03753374","0.03842674","0.03944230","0.03635029","0.03965695","0.04404657","0.02950908","0.04082816","0.04260769","0.03979018","0.03536864","0.04097398","0.03938370","0.04315656","0.04540885","0.03812791","0.02596249","0.04211197","0.03449305","0.02436237","0.03517230","0.03458800","0.03753343","0.03188593","0.03631657","0.03236509"
"386","0.04240119","0.04255728","0.03748867","0.03893711","0.03769981","0.03121186","0.03667927","0.03843748","0.03856105","0.04377947","0.04978056","0.03915531","0.04068849","0.03651396","0.04119468","0.04255452","0.03811052","0.03898602","0.03590658","0.03885062","0.05307610","0.04183244","0.04151049","0.03485688","0.03576103","0.03888187","0.03988156","0.04109964","0.04440769","0.03736376","0.04137668","0.04316829","0.05093548","0.04253997","0.03586311","0.04280208","0.03470320","0.04775878","0.04472875","0.03422618","0.04375428","0.04260150","0.03841305","0.04669107","0.03766021","0.04261518","0.04308991","0.03440885","0.04171614","0.04028184","0.04583768","0.03468992","0.03571873","0.03086661","0.03077916","0.04660211","0.03279079","0.03838057","0.04002356","0.03331104","0.03793265","0.03846136","0.03996392","0.03626629","0.03943422","0.04445377","0.02859536","0.04071757","0.04244805","0.04034948","0.03524314","0.04087818","0.03914111","0.04365817","0.04504028","0.03801161","0.02655534","0.04198030","0.03441818","0.02414808","0.03535982","0.03401302","0.03755344","0.03188737","0.03586204","0.03287817"
"387","0.04243707","0.04208950","0.03756844","0.03916799","0.03766822","0.03139102","0.03665031","0.03836360","0.03834645","0.04382758","0.04999655","0.03957131","0.04051238","0.03647604","0.04115185","0.04229661","0.03776297","0.03919108","0.03567710","0.03849684","0.05290381","0.04205203","0.04156867","0.03486449","0.03545747","0.03865935","0.04003364","0.04110350","0.04445476","0.03777428","0.04080894","0.04320055","0.05103738","0.04246984","0.03600532","0.04286117","0.03447522","0.04755699","0.04491988","0.03419681","0.04391631","0.04221871","0.03806078","0.04629696","0.03765839","0.04277256","0.04295190","0.03409239","0.04178956","0.04022205","0.04579646","0.03489990","0.03599588","0.03089202","0.03065730","0.04670682","0.03263178","0.03838531","0.04013892","0.03363995","0.03827365","0.03804684","0.03983429","0.03640721","0.03941050","0.04449810","0.02880012","0.04102425","0.04272652","0.04025713","0.03525212","0.04103013","0.03895494","0.04328781","0.04488697","0.03801321","0.02661802","0.04203481","0.03407613","0.02425665","0.03546318","0.03366569","0.03706004","0.03179115","0.03639579","0.03333744"
"388","0.04199430","0.04155807","0.03720148","0.03858426","0.03697251","0.03078836","0.03626976","0.03802123","0.03759512","0.04311789","0.04945897","0.03913951","0.03967602","0.03602905","0.04064373","0.04140617","0.03713026","0.03859880","0.03508248","0.03800333","0.05244844","0.04166931","0.04080075","0.03446173","0.03485654","0.03782742","0.03955134","0.04062919","0.04387943","0.03704054","0.03992209","0.04271602","0.05057594","0.04196792","0.03540650","0.04232627","0.03379382","0.04698115","0.04456554","0.03370835","0.04348992","0.04180091","0.03753474","0.04556830","0.03702821","0.04225478","0.04233013","0.03330722","0.04108031","0.03993167","0.04501042","0.03425147","0.03571846","0.03031167","0.02996818","0.04634189","0.03218933","0.03787911","0.03940590","0.03325662","0.03753557","0.03724127","0.03930416","0.03595193","0.03880089","0.04415122","0.02886118","0.04057221","0.04221866","0.03968733","0.03488616","0.04048804","0.03838182","0.04277730","0.04442162","0.03751130","0.02608881","0.04143702","0.03345714","0.02380055","0.03477674","0.03318558","0.03639734","0.03138143","0.03625334","0.03267124"
"389","0.04132397","0.04155267","0.03652953","0.03765399","0.03600191","0.02968538","0.03579553","0.03761898","0.03682094","0.04232003","0.04858184","0.03819842","0.03897316","0.03565418","0.04007529","0.04049737","0.03673017","0.03744425","0.03459074","0.03791698","0.05239402","0.04139745","0.03965578","0.03383876","0.03428749","0.03730150","0.03862071","0.04024701","0.04300106","0.03569046","0.03972391","0.04192768","0.04986840","0.04156649","0.03454266","0.04139052","0.03321713","0.04655301","0.04391774","0.03304718","0.04278960","0.04169673","0.03721803","0.04546022","0.03626944","0.04143517","0.04166631","0.03288730","0.04012233","0.03958926","0.04439841","0.03337546","0.03488288","0.02956762","0.02917972","0.04569565","0.03176319","0.03717586","0.03846951","0.03238352","0.03630793","0.03667529","0.03904935","0.03526016","0.03800166","0.04393895","0.02843583","0.03968587","0.04126169","0.03933094","0.03444292","0.03964593","0.03773908","0.04286683","0.04385018","0.03694826","0.02566006","0.04060657","0.03314288","0.02303128","0.03380709","0.03284075","0.03618536","0.03098048","0.03534592","0.03154306"
